MBD6	NM_052897
MBIP	NM_016586
MBL1P	NR_002724
MBL2	NM_000242
MBLAC1	NM_203397
MBLAC2	NM_203406
MBNL1	NM_207293
MBNL1-AS1	NR_027037
MBNL2	NM_144778
MBNL3	NM_018388
MBOAT1	NM_001080480
MBOAT2	NM_138799
MBOAT4	NM_001100916
MBOAT7	NM_024298
MBP	NM_001025101
MBTD1	NM_017643
MBTPS1	NM_003791
MBTPS2	NM_015884
MC1R	NM_002386
MC2R	NM_000529
MC3R	NM_019888
MC4R	NM_005912
MC5R	NM_005913
MCAM	NM_006500
MCAT	NM_173467
MCC	NM_001085377
MCCC1	NM_020166
MCCC2	NM_022132
MCCD1	NM_001011700
MCEE	NM_032601
MCEMP1	NM_174918
MCF2	NM_001171876
MCF2L	NM_001112732
MCF2L-AS1	NR_034002
MCF2L2	NM_015078
MCFD2	NM_001171507
MCHR1	NM_005297
MCHR2	NM_032503
MCHR2-AS1	NR_038384
MCIDAS	NM_001190787
MCL1	NM_021960
MCM10	NM_182751
MCM2	NM_004526
MCM3	NM_001270472
MCM3AP	NM_003906
MCM3AP-AS1	NR_002776
MCM4	NM_005914
MCM5	NM_006739
MCM6	NM_005915
MCM7	NM_005916
MCM8	NM_032485
MCM8-AS1	NR_110101
MCM9	NM_017696
MCMBP	NM_024834
MCMDC2	NM_173518
MCOLN1	NM_020533
MCOLN2	NM_153259
MCOLN3	NM_018298
MCPH1	NM_024596
MCPH1-AS1	NR_125386
MCRIP1	NM_207368
MCRIP2	NM_138418
MCRS1	NM_001012300
MCTP1	NM_024717
MCTP2	NM_018349
MCTS1	NM_001137554
MCU	NM_138357
MCUB	NM_017918
MCUR1	NM_001031713
MDC1	NM_014641
MDC1-AS1	NR_133647
MDFI	NM_005586
MDFIC	NM_001166345
MDGA1	NM_153487
MDGA2	NM_001113498
MDH1	NM_001199111
MDH1B	NM_001039845
MDH2	NM_005918
MDK	NM_001012334
MDM1	NM_017440
MDM2	NM_002392
MDM4	NM_002393
MDN1	NM_014611
MDP1	NM_001199821
MDS2	NM_001348075
ME1	NM_002395
ME2	NM_002396
ME3	NM_001014811
MEA1	NM_014623
MEAF6	NM_022756
MEAT6	NR_131926
MECOM	NM_001105078
MECP2	NM_001110792
MECR	NM_016011
MED1	NM_004774
MED10	NM_032286
MED11	NM_001001683
MED12	NM_005120
MED12L	NM_053002
MED13	NM_005121
MED13L	NM_015335
MED14	NM_004229
MED14OS	NM_001289773
MED15	NM_001003891
MED15P9	NR_033903
MED16	NM_005481
MED17	NM_004268
MED18	NM_001127350
MED19	NM_153450
MED20	NM_004275
MED21	NM_004264
MED22	NM_133640
MED23	NM_004830
MED24	NM_014815
MED25	NM_030973
MED26	NM_004831
MED27	NM_004269
MED28	NM_025205
MED29	NM_017592
MED30	NM_080651
MED31	NM_016060
MED4	NM_014166
MED4-AS1	NR_046511
MED6	NM_005466
MED7	NM_004270
MED8	NM_052877
MED9	NM_018019
MEDAG	NM_032849
MEF2A	NM_005587
MEF2B	NM_001145785
MEF2C	NM_001193347
MEF2C-AS1	NR_104031
MEF2D	NM_001271629
MEFV	NM_000243
MEG3	NR_002766
MEG8	NR_024149
MEG9	NR_047664
MEGF10	NM_001256545
MEGF11	NM_032445
MEGF6	NM_001409
MEGF8	NM_001271938
MEGF9	NM_001080497
MEI1	NM_152513
MEI4	NM_001282136
MEIG1	NM_001080836
MEIKIN	NM_001303622
MEIOB	NM_001163560
MEIOC	NM_001145080
MEIS1	NM_002398
MEIS1-AS2	NR_046625
MEIS1-AS3	NR_046438
MEIS2	NM_170675
MEIS3	NM_001009813
MEIS3P1	NR_002211
MELK	NM_014791
MELTF	NM_005929
MELTF-AS1	NR_038285
MEMO1	NM_015955
MEN1	NM_000244
MEOX1	NM_004527
MEOX2	NM_005924
MEOX2-AS1	NR_110094
MEP1A	NM_005588
MEP1B	NM_005925
MEPCE	NM_019606
MEPE	NM_020203
MERTK	NM_006343
MESDC1	NM_022566
MESDC2	NM_015154
MESP1	NM_018670
MESP2	NM_001039958
MEST	NM_002402
MESTIT1	NR_004382
MET	NM_000245
METAP1	NM_015143
METAP1D	NM_199227
METAP2	NM_006838
METRN	NM_024042
METRNL	NM_001004431
METTL1	NM_005371
METTL10	NM_212554
METTL11B	NM_001136107
METTL12	NM_001043229
METTL13	NM_015935
METTL14	NM_020961
METTL15	NM_001113528
METTL16	NM_024086
METTL17	NM_022734
METTL18	NM_033418
METTL21A	NM_001127395
METTL21B	NM_015433
METTL21C	NM_001010977
METTL21EP	NR_026965
METTL22	NM_024109
METTL23	NM_001206984
METTL24	NM_001123364
METTL25	NM_032230
METTL26	NM_001040160
METTL2A	NM_181725
METTL2B	NM_018396
METTL3	NM_019852
METTL4	NM_022840
METTL5	NM_014168
METTL6	NM_152396
METTL7A	NM_014033
METTL7B	NM_152637
METTL8	NM_024770
METTL9	NM_016025
MEX3A	NM_001093725
MEX3B	NM_032246
MEX3C	NM_016626
MEX3D	NM_001174118
MFAP1	NM_005926
MFAP2	NM_002403
MFAP3	NM_005927
MFAP3L	NM_021647
MFAP4	NM_001198695
MFAP5	NM_003480
MFF	NM_020194
MFGE8	NM_005928
MFHAS1	NM_004225
MFN1	NM_033540
MFN2	NM_001127660
MFNG	NM_002405
MFRP	NM_031433
MFSD1	NM_022736
MFSD10	NM_001146069
MFSD11	NM_001242532
MFSD12	NM_001287529
MFSD13A	NM_024789
MFSD13B	NR_136333
MFSD14A	NM_033055
MFSD14B	NM_032558
MFSD14C	NR_002894
MFSD2A	NM_001136493
MFSD2B	NM_001346880
MFSD3	NM_138431
MFSD4A	NM_181644
MFSD4B	NM_153369
MFSD5	NM_001170790
MFSD6	NM_017694
MFSD6L	NM_152599
MFSD7	NM_032219
MFSD8	NM_152778
MFSD9	NM_032718
MGA	NM_001164273
MGAM	NM_004668
MGAM2	NM_001293626
MGARP	NM_032623
MGAT1	NM_002406
MGAT2	NM_002408
MGAT3	NM_001098270
MGAT3-AS1	NR_126469
MGAT4A	NM_012214
MGAT4B	NM_014275
MGAT4C	NM_013244
MGAT4D	NM_001277353
MGAT4EP	NR_038135
MGAT5	NM_002410
MGAT5B	NM_144677
MGC12916	NR_026880
MGC15885	NR_026897
MGC16025	NR_026664
MGC16275	NR_026914
MGC27345	NR_046216
MGC27382	NR_027310
MGC2889	NR_026877
MGC32805	NR_051996
MGC34796	NR_073400
MGC70870	NR_003682
MGC72080	NR_002822
MGEA5	NM_012215
MGLL	NM_001003794
MGME1	NM_052865
MGMT	NM_002412
MGP	NM_001190839
MGRN1	NM_015246
MGST1	NM_001260511
MGST2	NM_002413
MGST3	NM_004528
MHRT	NR_126491
MIA	NM_001202553
MIA-RAB4B	NR_037775
MIA2	NM_001247989
MIA3	NM_198551
MIAT	NR_003491
MIATNB	NR_110543
MIB1	NM_020774
MIB2	NM_080875
MICA	NM_000247
MICAL1	NM_022765
MICAL2	NM_014632
MICAL3	NM_015241
MICALCL	NM_032867
MICALL1	NM_033386
MICALL2	NM_182924
MICB	NM_005931
MICU1	NM_006077
MICU2	NM_152726
MICU3	NM_181723
MID1	NM_033290
MID1IP1	NM_001098791
MID1IP1-AS1	NR_046706
MID2	NM_012216
MIDN	NM_177401
MIEF1	NM_019008
MIEF2	NM_148886
MIEN1	NM_032339
MIER1	NM_001077700
MIER2	NM_017550
MIER3	NM_152622
MIF	NM_002415
MIF-AS1	NR_038911
MIF4GD	NM_001242498
MIGA1	NM_001270384
MIGA2	NM_032809
MIIP	NM_021933
MILR1	NM_001085423
MIMT1	NR_024059
MINCR	NR_120682
MINK1	NM_153827
MINOS1	NM_001204083
MINOS1-NBL1	NM_001204088
MINOS1P1	NR_051980
MINPP1	NM_004897
MIOS	NM_019005
MIOX	NM_017584
MIP	NM_012064
MIPEP	NM_005932
MIPEPP3	NR_038939
MIPOL1	NM_138731
MIR1-1	NR_029780
MIR1-1HG	NM_178463
MIR1-2	NR_029662
MIR100	NR_029515
MIR100HG	NR_024430
MIR101-1	NR_029516
MIR101-2	NR_029836
MIR103A1	NR_029520
MIR103A2	NR_029519
MIR103B1	NR_031721
MIR103B2	NR_031722
MIR105-1	NR_029521
MIR105-2	NR_029522
MIR106A	NR_029523
MIR106B	NR_029831
MIR107	NR_029524
MIR10A	NR_029608
MIR10B	NR_029609
MIR1178	NR_031589
MIR1179	NR_031590
MIR1180	NR_031591
MIR1181	NR_031592
MIR1182	NR_031593
MIR1183	NR_031594
MIR1184-1	NR_036049
MIR1184-2	NR_036259
MIR1184-3	NR_036260
MIR1185-1	NR_031575
MIR1185-2	NR_031571
MIR1193	NR_036132
MIR1197	NR_031713
MIR1199	NR_106715
MIR1200	NR_031604
MIR1202	NR_031606
MIR1203	NR_031607
MIR1204	NR_031609
MIR1205	NR_031610
MIR1206	NR_031611
MIR1207	NR_031612
MIR1208	NR_031613
MIR122	NR_029667
MIR1224	NR_030410
MIR1225	NR_030646
MIR1226	NR_031595
MIR1227	NR_031596
MIR1228	NR_031597
MIR1229	NR_031598
MIR1231	NR_031599
MIR1233-1	NR_036050
MIR1233-2	NR_036261
MIR1236	NR_031601
MIR1237	NR_031602
MIR1238	NR_031603
MIR124-1	NR_029668
MIR124-2	NR_029669
MIR124-2HG	NR_034102
MIR124-3	NR_029670
MIR1243	NR_031641
MIR1244-1	NR_036052
MIR1244-2	NR_036262
MIR1244-3	NR_036263
MIR1244-4	NR_128710
MIR1245A	NR_031647
MIR1245B	NR_039947
MIR1246	NR_031648
MIR1247	NR_031649
MIR1248	NR_031650
MIR1249	NR_031651
MIR1250	NR_031652
MIR1251	NR_031653
MIR1252	NR_031700
MIR1253	NR_031654
MIR1254-1	NR_031655
MIR1254-2	NR_039606
MIR1255A	NR_031656
MIR1255B1	NR_031701
MIR1255B2	NR_031702
MIR1256	NR_031657
MIR1257	NR_031658
MIR1258	NR_031659
MIR125A	NR_029693
MIR125B1	NR_029671
MIR125B2	NR_029694
MIR126	NR_029695
MIR1260A	NR_031661
MIR1260B	NR_036125
MIR1261	NR_031663
MIR1262	NR_031664
MIR1263	NR_031665
MIR1264	NR_031563
MIR1265	NR_031668
MIR1266	NR_031670
MIR1267	NR_031671
MIR1268A	NR_031672
MIR1268B	NR_039607
MIR1269A	NR_031673
MIR1269B	NR_039747
MIR127	NR_029696
MIR1270	NR_036053
MIR1271	NR_031569
MIR1272	NR_031674
MIR1273A	NR_031675
MIR1273C	NR_036100
MIR1273D	NR_036176
MIR1273F	NR_039971
MIR1273G	NR_039972
MIR1273H	NR_106996
MIR1275	NR_031681
MIR1276	NR_031682
MIR1277	NR_031685
MIR1278	NR_031691
MIR1279	NR_031692
MIR128-1	NR_029672
MIR128-2	NR_029824
MIR1281	NR_031694
MIR1282	NR_031695
MIR1283-1	NR_031573
MIR1283-2	NR_031696
MIR1284	NR_031697
MIR1285-1	NR_031616
MIR1285-2	NR_031617
MIR1286	NR_031618
MIR1287	NR_031619
MIR1288	NR_031698
MIR1289-1	NR_031620
MIR1289-2	NR_031621
MIR129-1	NR_029596
MIR129-2	NR_029697
MIR1290	NR_031622
MIR1291	NR_031623
MIR1292	NR_031699
MIR1293	NR_031625
MIR1294	NR_031626
MIR1295A	NR_031627
MIR1295B	NR_049854
MIR1296	NR_031566
MIR1297	NR_031628
MIR1298	NR_031578
MIR1299	NR_031629
MIR1301	NR_031570
MIR1302-1	NR_031631
MIR1302-10	NR_036267
MIR1302-11	NR_036268
MIR1302-2	NR_036051
MIR1302-3	NR_031632
MIR1302-4	NR_031633
MIR1302-5	NR_031634
MIR1302-6	NR_031635
MIR1302-7	NR_031636
MIR1302-8	NR_031637
MIR1302-9	NR_036266
MIR1303	NR_031638
MIR1304	NR_031639
MIR1305	NR_031640
MIR1306	NR_031706
MIR1307	NR_031707
MIR130A	NR_029673
MIR130B	NR_029845
MIR132	NR_029674
MIR1321	NR_031710
MIR1322	NR_031711
MIR1323	NR_031568
MIR1324	NR_031714
MIR133A1	NR_029675
MIR133A1HG	NR_110369
MIR133A2	NR_029676
MIR133B	NR_029903
MIR134	NR_029698
MIR1343	NR_039836
MIR135A1	NR_029677
MIR135A2	NR_029678
MIR135B	NR_029893
MIR136	NR_029699
MIR137	NR_029679
MIR137HG	NR_046105
MIR138-1	NR_029700
MIR138-2	NR_029680
MIR139	NR_029603
MIR140	NR_029681
MIR141	NR_029682
MIR142	NR_029683
MIR143	NR_029684
MIR144	NR_029685
MIR145	NR_029686
MIR1468	NR_031567
MIR1469	NR_031715
MIR146A	NR_029701
MIR146B	NR_030169
MIR1470	NR_031716
MIR1471	NR_031717
MIR147A	NR_029604
MIR147B	NR_030599
MIR148A	NR_029597
MIR148B	NR_029894
MIR149	NR_029702
MIR150	NR_029703
MIR151A	NR_029892
MIR151B	NR_039601
MIR152	NR_029687
MIR153-1	NR_029688
MIR153-2	NR_029689
MIR1537	NR_031718
MIR1538	NR_031719
MIR1539	NR_031720
MIR154	NR_029704
MIR155	NR_030784
MIR155HG	NR_001458
MIR1587	NR_039763
MIR15A	NR_029485
MIR15B	NR_029663
MIR16-1	NR_029486
MIR16-2	NR_029525
MIR17	NR_029487
MIR17HG	NR_027350
MIR181A1	NR_029626
MIR181A1HG	NR_040073
MIR181A2	NR_029611
MIR181A2HG	NR_038975
MIR181B1	NR_029612
MIR181B2	NR_029782
MIR181C	NR_029613
MIR181D	NR_030179
MIR182	NR_029614
MIR1825	NR_031726
MIR1827	NR_031728
MIR183	NR_029615
MIR184	NR_029705
MIR185	NR_029706
MIR186	NR_029707
MIR187	NR_029616
MIR188	NR_029708
MIR18A	NR_029488
MIR18B	NR_029949
MIR1908	NR_031729
MIR1909	NR_031730
MIR190A	NR_029709
MIR190B	NR_030600
MIR191	NR_029690
MIR1910	NR_031731
MIR1911	NR_031732
MIR1912	NR_031733
MIR1913	NR_031734
MIR1914	NR_031735
MIR1915	NR_031736
MIR192	NR_029578
MIR193A	NR_029710
MIR193B	NR_030177
MIR193BHG	NR_132983
MIR194-1	NR_029711
MIR194-2	NR_029829
MIR194-2HG	NR_133638
MIR195	NR_029712
MIR196A1	NR_029582
MIR196A2	NR_029617
MIR196B	NR_029911
MIR197	NR_029583
MIR1972-1	NR_036054
MIR1972-2	NR_036265
MIR1973	NR_031737
MIR1976	NR_031740
MIR198	NR_029584
MIR199A1	NR_029586
MIR199A2	NR_029618
MIR199B	NR_029619
MIR19A	NR_029489
MIR19B1	NR_029490
MIR19B2	NR_029491
MIR200A	NR_029834
MIR200B	NR_029639
MIR200C	NR_029779
MIR202	NR_030170
MIR202HG	NR_108078
MIR203A	NR_029620
MIR203B	NR_039859
MIR204	NR_029621
MIR205	NR_029622
MIR2052	NR_031744
MIR2052HG	NR_033830
MIR2053	NR_031745
MIR2054	NR_031746
MIR205HG	NR_145433
MIR206	NR_029713
MIR208A	NR_029595
MIR208B	NR_030624
MIR20A	NR_029492
MIR20B	NR_029950
MIR21	NR_029493
MIR210	NR_029623
MIR210HG	NR_038262
MIR211	NR_029624
MIR2110	NR_031747
MIR2113	NR_031579
MIR2114	NR_031748
MIR2115	NR_031749
MIR2116	NR_031750
MIR2117	NR_031751
MIR212	NR_029625
MIR214	NR_029627
MIR215	NR_029628
MIR216A	NR_029629
MIR216B	NR_030623
MIR217	NR_029630
MIR217HG	NR_126406
MIR218-1	NR_029631
MIR218-2	NR_029632
MIR219A1	NR_029633
MIR219A2	NR_029837
MIR219B	NR_039815
MIR22	NR_029494
MIR221	NR_029635
MIR222	NR_029636
MIR223	NR_029637
MIR224	NR_029638
MIR2276	NR_031753
MIR2277	NR_031754
MIR2278	NR_031755
MIR22HG	NR_028502
MIR2355	NR_036227
MIR2392	NR_039729
MIR23A	NR_029495
MIR23B	NR_029664
MIR23C	NR_037414
MIR24-1	NR_029496
MIR24-2	NR_029497
MIR2467	NR_039948
MIR25	NR_029498
MIR2681	NR_039603
MIR2682	NR_039604
MIR26A1	NR_029499
MIR26A2	NR_029847
MIR26B	NR_029500
MIR27A	NR_029501
MIR27B	NR_029665
MIR28	NR_029502
MIR2861	NR_036055
MIR2909	NR_036056
MIR296	NR_029844
MIR297	NR_030643
MIR298	NR_030580
MIR299	NR_029841
MIR29A	NR_029503
MIR29B1	NR_029517
MIR29B2	NR_029518
MIR29C	NR_029832
MIR300	NR_030582
MIR301A	NR_029842
MIR301B	NR_030622
MIR302A	NR_029835
MIR302B	NR_029857
MIR302C	NR_029858
MIR302D	NR_029859
MIR302E	NR_031683
MIR302F	NR_031684
MIR3064	NR_039891
MIR3065	NR_036151
MIR3074	NR_036109
MIR30A	NR_029504
MIR30B	NR_029666
MIR30C1	NR_029833
MIR30C2	NR_029598
MIR30D	NR_029599
MIR30E	NR_029846
MIR31	NR_029505
MIR3115	NR_036057
MIR3116-1	NR_036058
MIR3116-2	NR_036059
MIR3117	NR_036060
MIR3118-1	NR_036061
MIR3118-2	NR_036062
MIR3119-1	NR_036064
MIR3119-2	NR_036065
MIR3120	NR_036066
MIR3121	NR_036067
MIR3122	NR_036068
MIR3123	NR_036069
MIR3124	NR_036070
MIR3125	NR_036072
MIR3126	NR_036073
MIR3127	NR_036074
MIR3128	NR_036075
MIR3129	NR_036076
MIR3130-1	NR_036077
MIR3130-2	NR_036078
MIR3131	NR_036081
MIR3132	NR_036082
MIR3133	NR_036083
MIR3134	NR_036085
MIR3135A	NR_036086
MIR3135B	NR_039668
MIR3136	NR_036087
MIR3137	NR_036089
MIR3138	NR_036090
MIR3139	NR_036091
MIR3140	NR_036092
MIR3141	NR_036094
MIR3142	NR_036095
MIR3142HG	NR_132748
MIR3143	NR_036096
MIR3144	NR_036098
MIR3145	NR_036099
MIR3146	NR_036101
MIR3147	NR_036102
MIR3148	NR_036104
MIR3149	NR_130460
MIR3150A	NR_036105
MIR3150B	NR_037484
MIR3151	NR_036106
MIR3152	NR_036107
MIR3153	NR_036108
MIR3154	NR_036110
MIR3155A	NR_036111
MIR3155B	NR_039698
MIR3156-1	NR_036112
MIR3156-2	NR_036153
MIR3156-3	NR_036164
MIR3157	NR_036113
MIR3158-1	NR_036114
MIR3158-2	NR_036115
MIR3159	NR_036116
MIR3160-1	NR_036117
MIR3160-2	NR_036118
MIR3161	NR_036119
MIR3162	NR_036120
MIR3163	NR_036121
MIR3164	NR_036122
MIR3165	NR_036123
MIR3166	NR_036124
MIR3167	NR_036126
MIR3168	NR_036127
MIR3169	NR_036128
MIR3170	NR_036129
MIR3171	NR_130461
MIR3173	NR_036131
MIR3174	NR_036135
MIR3175	NR_036136
MIR3176	NR_036137
MIR3177	NR_036138
MIR3178	NR_036139
MIR3179-1	NR_036140
MIR3179-2	NR_036143
MIR3179-3	NR_036145
MIR3180-1	NR_036141
MIR3180-2	NR_036142
MIR3180-3	NR_036144
MIR3180-4	NR_037466
MIR3180-5	NR_037467
MIR3181	NR_130462
MIR3182	NR_036147
MIR3183	NR_036148
MIR3184	NR_036149
MIR3185	NR_036150
MIR3186	NR_036152
MIR3187	NR_036154
MIR3188	NR_036155
MIR3189	NR_036156
MIR3190	NR_036158
MIR3191	NR_036159
MIR3192	NR_036160
MIR3193	NR_036161
MIR3194	NR_036162
MIR3195	NR_130463
MIR3196	NR_036163
MIR3197	NR_036167
MIR3198-1	NR_036168
MIR3198-2	NR_039851
MIR3199-1	NR_036169
MIR3199-2	NR_036170
MIR31HG	NR_027054
MIR32	NR_029506
MIR3200	NR_036171
MIR3201	NR_036172
MIR3202-1	NR_036174
MIR3202-2	NR_036175
MIR320A	NR_029714
MIR320B1	NR_031564
MIR320B2	NR_031574
MIR320C1	NR_031565
MIR320C2	NR_031724
MIR320D1	NR_031723
MIR320D2	NR_031725
MIR320E	NR_036157
MIR323A	NR_029890
MIR323B	NR_036133
MIR324	NR_029896
MIR325	NR_029905
MIR325HG	NR_110400
MIR326	NR_029891
MIR328	NR_029887
MIR329-1	NR_029967
MIR329-2	NR_029968
MIR330	NR_029886
MIR331	NR_029895
MIR335	NR_029899
MIR337	NR_029889
MIR338	NR_029897
MIR339	NR_029898
MIR33A	NR_029507
MIR33B	NR_030361
MIR340	NR_029885
MIR342	NR_029888
MIR345	NR_029906
MIR346	NR_029907
MIR34A	NR_029610
MIR34AHG	NR_132742
MIR34B	NR_029839
MIR34C	NR_029840
MIR3529	NR_039867
MIR3591	NR_039899
MIR3605	NR_037400
MIR3606	NR_037401
MIR3607	NR_037402
MIR3609	NR_037403
MIR361	NR_029848
MIR3610	NR_037404
MIR3611	NR_037405
MIR3612	NR_037406
MIR3613	NR_037407
MIR3614	NR_037408
MIR3615	NR_037409
MIR3616	NR_037410
MIR3617	NR_037411
MIR3618	NR_037412
MIR3619	NR_037413
MIR362	NR_029850
MIR3620	NR_037415
MIR3621	NR_037416
MIR3622A	NR_037417
MIR3622B	NR_037418
MIR363	NR_029852
MIR3646	NR_037419
MIR3649	NR_037422
MIR3650	NR_037423
MIR3651	NR_037424
MIR3652	NR_037425
MIR3653	NR_037426
MIR3654	NR_037427
MIR3655	NR_037428
MIR3656	NR_037429
MIR3657	NR_037430
MIR3658	NR_037431
MIR3659	NR_037432
MIR365A	NR_029854
MIR365B	NR_029856
MIR3660	NR_037433
MIR3661	NR_037434
MIR3662	NR_037435
MIR3663	NR_037436
MIR3663HG	NR_121650
MIR3664	NR_037437
MIR3665	NR_037438
MIR3666	NR_037439
MIR3667	NR_037440
MIR3668	NR_037441
MIR367	NR_029860
MIR3670-1	NR_037442
MIR3670-2	NR_049832
MIR3670-3	NR_128712
MIR3671	NR_037443
MIR3672	NR_037444
MIR3674	NR_037445
MIR3675	NR_037446
MIR3677	NR_037448
MIR3678	NR_037449
MIR3679	NR_037450
MIR3680-1	NR_037451
MIR3680-2	NR_049833
MIR3681	NR_037452
MIR3681HG	NR_110196
MIR3682	NR_037453
MIR3683	NR_037454
MIR3684	NR_037455
MIR3685	NR_037456
MIR3686	NR_037457
MIR3688-1	NR_037459
MIR3688-2	NR_039963
MIR3689A	NR_037460
MIR3689B	NR_037469
MIR3689C	NR_039691
MIR3689D1	NR_039693
MIR3689D2	NR_039694
MIR3689E	NR_039695
MIR3689F	NR_039696
MIR369	NR_029862
MIR3690	NR_037461
MIR3691	NR_037462
MIR3692	NR_037463
MIR370	NR_029863
MIR3713	NR_037464
MIR3714	NR_037465
MIR371A	NR_029864
MIR371B	NR_039909
MIR372	NR_029865
MIR373	NR_029866
MIR374A	NR_030785
MIR374B	NR_030620
MIR374C	NR_037511
MIR375	NR_029867
MIR376A1	NR_029868
MIR376A2	NR_030266
MIR376B	NR_030157
MIR376C	NR_029861
MIR377	NR_029869
MIR378A	NR_029870
MIR378B	NR_036084
MIR378C	NR_036180
MIR378D1	NR_039608
MIR378D2	NR_039602
MIR378E	NR_039609
MIR378F	NR_039615
MIR378G	NR_039620
MIR378H	NR_039667
MIR378I	NR_039760
MIR378J	NR_106744
MIR379	NR_029871
MIR380	NR_029872
MIR381	NR_029873
MIR381HG	NR_104192
MIR382	NR_029874
MIR383	NR_029875
MIR384	NR_029909
MIR3907	NR_037468
MIR3908	NR_037470
MIR3909	NR_037471
MIR3910-1	NR_037472
MIR3910-2	NR_037489
MIR3911	NR_037473
MIR3912	NR_037474
MIR3913-1	NR_037475
MIR3913-2	NR_037476
MIR3914-1	NR_037477
MIR3914-2	NR_037479
MIR3915	NR_037478
MIR3916	NR_037480
MIR3917	NR_037481
MIR3918	NR_037482
MIR3919	NR_037483
MIR3920	NR_037485
MIR3921	NR_037486
MIR3922	NR_037487
MIR3923	NR_037488
MIR3924	NR_037490
MIR3925	NR_037491
MIR3926-1	NR_037492
MIR3926-2	NR_037495
MIR3927	NR_037493
MIR3928	NR_037496
MIR3929	NR_037497
MIR3934	NR_037498
MIR3935	NR_037499
MIR3936	NR_037500
MIR3937	NR_037501
MIR3938	NR_037502
MIR3939	NR_037504
MIR3940	NR_037505
MIR3941	NR_037506
MIR3942	NR_037507
MIR3943	NR_037508
MIR3944	NR_037509
MIR3945	NR_037510
MIR3945HG	NR_037867
MIR3960	NR_039767
MIR3972	NR_039768
MIR3973	NR_039769
MIR3974	NR_039770
MIR3975	NR_039771
MIR3976	NR_039772
MIR3976HG	NR_038839
MIR3977	NR_039773
MIR3978	NR_039774
MIR409	NR_029975
MIR410	NR_030156
MIR411	NR_030389
MIR412	NR_030155
MIR421	NR_030398
MIR422A	NR_029944
MIR423	NR_029945
MIR424	NR_029946
MIR425	NR_029948
MIR4251	NR_036215
MIR4252	NR_036218
MIR4253	NR_036214
MIR4254	NR_036216
MIR4255	NR_036217
MIR4256	NR_036210
MIR4257	NR_036211
MIR4258	NR_036212
MIR4259	NR_130464
MIR4260	NR_036213
MIR4261	NR_036222
MIR4262	NR_036226
MIR4263	NR_036230
MIR4264	NR_036231
MIR4265	NR_036223
MIR4266	NR_036224
MIR4267	NR_036225
MIR4268	NR_036228
MIR4269	NR_036229
MIR4270	NR_036232
MIR4271	NR_036233
MIR4272	NR_036234
MIR4273	NR_036235
MIR4274	NR_036238
MIR4275	NR_036237
MIR4276	NR_036236
MIR4277	NR_036240
MIR4278	NR_036242
MIR4279	NR_036241
MIR4280	NR_036243
MIR4281	NR_036239
MIR4282	NR_036244
MIR4283-1	NR_036246
MIR4283-2	NR_036270
MIR4284	NR_036247
MIR4286	NR_036248
MIR4287	NR_036249
MIR4288	NR_036250
MIR4289	NR_036252
MIR429	NR_029957
MIR4290	NR_036253
MIR4290HG	NR_038882
MIR4291	NR_036254
MIR4292	NR_036251
MIR4293	NR_036181
MIR4294	NR_036182
MIR4295	NR_036177
MIR4296	NR_036178
MIR4297	NR_036179
MIR4298	NR_036185
MIR4299	NR_036184
MIR4300	NR_036186
MIR4300HG	NR_120571
MIR4301	NR_036183
MIR4302	NR_036188
MIR4303	NR_036189
MIR4304	NR_036187
MIR4305	NR_036190
MIR4306	NR_036191
MIR4307	NR_036193
MIR4307HG	NR_110041
MIR4308	NR_036194
MIR4309	NR_036192
MIR431	NR_029965
MIR4310	NR_036195
MIR4311	NR_036196
MIR4312	NR_036197
MIR4313	NR_036198
MIR4314	NR_036201
MIR4315-1	NR_036199
MIR4315-2	NR_036271
MIR4316	NR_036200
MIR4317	NR_036205
MIR4318	NR_036202
MIR4319	NR_036203
MIR432	NR_030173
MIR4320	NR_036204
MIR4321	NR_036207
MIR4322	NR_036206
MIR4323	NR_036208
MIR4324	NR_036209
MIR4325	NR_036219
MIR4326	NR_036220
MIR4327	NR_036221
MIR4328	NR_036258
MIR4329	NR_036255
MIR433	NR_029966
MIR4330	NR_036256
MIR4417	NR_039612
MIR4418	NR_039613
MIR4419A	NR_039614
MIR4419B	NR_039720
MIR4420	NR_039616
MIR4421	NR_039617
MIR4422	NR_039618
MIR4423	NR_039619
MIR4424	NR_039622
MIR4425	NR_039623
MIR4426	NR_039624
MIR4427	NR_039625
MIR4428	NR_039626
MIR4429	NR_039627
MIR4430	NR_039628
MIR4431	NR_039630
MIR4432	NR_039631
MIR4432HG	NR_132991
MIR4433A	NR_039632
MIR4433B	NR_106995
MIR4434	NR_039633
MIR4435-1	NR_039634
MIR4435-2	NR_039636
MIR4435-2HG	NR_015395
MIR4436A	NR_039635
MIR4436B1	NR_039941
MIR4436B2	NR_049830
MIR4437	NR_039637
MIR4438	NR_039640
MIR4439	NR_039641
MIR4440	NR_039642
MIR4441	NR_039643
MIR4442	NR_039644
MIR4443	NR_039645
MIR4444-1	NR_039646
MIR4444-2	NR_049831
MIR4445	NR_039647
MIR4446	NR_039648
MIR4447	NR_039649
MIR4448	NR_039650
MIR4449	NR_039651
MIR4450	NR_039654
MIR4451	NR_039656
MIR4452	NR_039657
MIR4453	NR_039658
MIR4454	NR_039659
MIR4455	NR_039660
MIR4456	NR_039661
MIR4457	NR_039662
MIR4458	NR_039663
